Step: 370 Station Capacity Increased : {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 1, 'cs_12': 0, 'cs_13': 1, 'cs_14': 0, 'cs_15': 2, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 1, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 0, 'cs_25': 0, 'cs_26': 0, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 0, 'cs_6': 1, 'cs_7': 0, 'cs_8': 0, 'cs_9': 1}
Step: 378 Station Capacity Decreased: {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 1, 'cs_12': 0, 'cs_13': 1, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 1, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 0, 'cs_25': 0, 'cs_26': 0, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 0, 'cs_6': 1, 'cs_7': 0, 'cs_8': 0, 'cs_9': 1}
Step: 378 Station Capacity Increased : {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 1, 'cs_12': 1, 'cs_13': 1, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 1, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 0, 'cs_25': 0, 'cs_26': 0, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 0, 'cs_6': 1, 'cs_7': 0, 'cs_8': 0, 'cs_9': 1}
Step: 378 Station Capacity Increased : {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 1, 'cs_12': 1, 'cs_13': 1, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 1, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 0, 'cs_25': 0, 'cs_26': 0, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 0, 'cs_6': 1, 'cs_7': 0, 'cs_8': 0, 'cs_9': 2}
Step: 382 Station Capacity Increased : {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 1, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 1, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 0, 'cs_25': 0, 'cs_26': 0, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 0, 'cs_6': 1, 'cs_7': 0, 'cs_8': 0, 'cs_9': 2}
Step: 384 Station Capacity Decreased: {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 1, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 1, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 0, 'cs_25': 0, 'cs_26': 0, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 0, 'cs_6': 1, 'cs_7': 0, 'cs_8': 0, 'cs_9': 1}
Step: 384 Station Capacity Increased : {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 1, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 1, 'cs_18': 2, 'cs_19': 0, 'cs_2': 1, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 0, 'cs_25': 0, 'cs_26': 0, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 0, 'cs_6': 1, 'cs_7': 0, 'cs_8': 0, 'cs_9': 1}
Step: 388 Station Capacity Increased : {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 2, 'cs_13': 1, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 1, 'cs_18': 2, 'cs_19': 0, 'cs_2': 1, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 0, 'cs_25': 0, 'cs_26': 0, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 0, 'cs_6': 1, 'cs_7': 0, 'cs_8': 0, 'cs_9': 1}
Step: 388 Station Capacity Increased : {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 2, 'cs_13': 1, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 1, 'cs_18': 2, 'cs_19': 0, 'cs_2': 1, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 1, 'cs_25': 0, 'cs_26': 0, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 0, 'cs_6': 1, 'cs_7': 0, 'cs_8': 0, 'cs_9': 1}
Step: 394 Station Capacity Decreased: {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 2, 'cs_13': 1, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 1, 'cs_18': 1, 'cs_19': 0, 'cs_2': 1, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 1, 'cs_25': 0, 'cs_26': 0, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 0, 'cs_6': 1, 'cs_7': 0, 'cs_8': 0, 'cs_9': 1}
Step: 394 Station Capacity Increased : {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 2, 'cs_13': 1, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 1, 'cs_18': 1, 'cs_19': 0, 'cs_2': 1, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 1, 'cs_25': 0, 'cs_26': 0, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 0, 'cs_6': 1, 'cs_7': 0, 'cs_8': 0, 'cs_9': 2}
Step: 394 Station Capacity Decreased: {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 1, 'cs_12': 2, 'cs_13': 1, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 1, 'cs_18': 1, 'cs_19': 0, 'cs_2': 1, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 1, 'cs_25': 0, 'cs_26': 0, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 0, 'cs_6': 1, 'cs_7': 0, 'cs_8': 0, 'cs_9': 2}
Step: 394 Station Capacity Increased : {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 1, 'cs_12': 2, 'cs_13': 1, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 1, 'cs_18': 1, 'cs_19': 0, 'cs_2': 2, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 1, 'cs_25': 0, 'cs_26': 0, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 0, 'cs_6': 1, 'cs_7': 0, 'cs_8': 0, 'cs_9': 2}
Step: 414 Station Capacity Decreased: {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 1, 'cs_12': 2, 'cs_13': 1, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 1, 'cs_18': 1, 'cs_19': 0, 'cs_2': 1, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 1, 'cs_25': 0, 'cs_26': 0, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 0, 'cs_6': 1, 'cs_7': 0, 'cs_8': 0, 'cs_9': 2}
Step: 414 Station Capacity Increased : {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 1, 'cs_12': 2, 'cs_13': 1, 'cs_14': 0, 'cs_15': 2, 'cs_16': 0, 'cs_17': 1, 'cs_18': 1, 'cs_19': 0, 'cs_2': 1, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 1, 'cs_25': 0, 'cs_26': 0, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 0, 'cs_6': 1, 'cs_7': 0, 'cs_8': 0, 'cs_9': 2}
Step: 420 Station Capacity Increased : {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 1, 'cs_12': 2, 'cs_13': 1, 'cs_14': 0, 'cs_15': 2, 'cs_16': 0, 'cs_17': 1, 'cs_18': 1, 'cs_19': 0, 'cs_2': 1, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 1, 'cs_25': 0, 'cs_26': 0, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 1, 'cs_6': 1, 'cs_7': 0, 'cs_8': 0, 'cs_9': 2}
Step: 424 Station Capacity Decreased: {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 1, 'cs_12': 2, 'cs_13': 1, 'cs_14': 0, 'cs_15': 2, 'cs_16': 0, 'cs_17': 1, 'cs_18': 1, 'cs_19': 0, 'cs_2': 1, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 1, 'cs_25': 0, 'cs_26': 0, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 1, 'cs_6': 0, 'cs_7': 0, 'cs_8': 0, 'cs_9': 2}
Step: 424 Station Capacity Increased : {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 1, 'cs_12': 2, 'cs_13': 1, 'cs_14': 0, 'cs_15': 2, 'cs_16': 0, 'cs_17': 1, 'cs_18': 1, 'cs_19': 0, 'cs_2': 1, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 1, 'cs_25': 0, 'cs_26': 0, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 0, 'cs_9': 2}
Step: 428 Station Capacity Decreased: {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 1, 'cs_12': 2, 'cs_13': 1, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 1, 'cs_18': 1, 'cs_19': 0, 'cs_2': 1, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 1, 'cs_25': 0, 'cs_26': 0, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 0, 'cs_9': 2}
Step: 428 Station Capacity Increased : {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 1, 'cs_12': 2, 'cs_13': 1, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 1, 'cs_18': 2, 'cs_19': 0, 'cs_2': 1, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 1, 'cs_25': 0, 'cs_26': 0, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 0, 'cs_9': 2}
Step: 434 Station Capacity Increased : {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 2, 'cs_13': 1, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 1, 'cs_18': 2, 'cs_19': 0, 'cs_2': 1, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 1, 'cs_25': 0, 'cs_26': 0, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 0, 'cs_9': 2}
Step: 436 Station Capacity Decreased: {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 2, 'cs_13': 1, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 1, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 1, 'cs_25': 0, 'cs_26': 0, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 0, 'cs_9': 2}
Step: 436 Station Capacity Increased : {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 2, 'cs_13': 1, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 1, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 1, 'cs_25': 0, 'cs_26': 0, 'cs_27': 1, 'cs_3': 0, 'cs_4': 1, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 0, 'cs_9': 2}
Step: 442 Station Capacity Decreased: {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 1, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 1, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 1, 'cs_25': 0, 'cs_26': 0, 'cs_27': 1, 'cs_3': 0, 'cs_4': 1, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 0, 'cs_9': 2}
Step: 442 Station Capacity Increased : {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 1, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 1, 'cs_20': 1, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 1, 'cs_25': 0, 'cs_26': 0, 'cs_27': 1, 'cs_3': 0, 'cs_4': 1, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 0, 'cs_9': 2}
Step: 450 Station Capacity Decreased: {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 1, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 0, 'cs_20': 1, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 1, 'cs_25': 0, 'cs_26': 0, 'cs_27': 1, 'cs_3': 0, 'cs_4': 1, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 0, 'cs_9': 2}
Step: 450 Station Capacity Increased : {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 1, 'cs_14': 0, 'cs_15': 2, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 0, 'cs_20': 1, 'cs_21': 0, 'cs_22': 0, 'cs_23': 2, 'cs_24': 1, 'cs_25': 0, 'cs_26': 0, 'cs_27': 1, 'cs_3': 0, 'cs_4': 1, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 0, 'cs_9': 2}
Step: 454 Station Capacity Decreased: {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 1, 'cs_14': 0, 'cs_15': 2, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 0, 'cs_20': 1, 'cs_21': 0, 'cs_22': 0, 'cs_23': 1, 'cs_24': 1, 'cs_25': 0, 'cs_26': 0, 'cs_27': 1, 'cs_3': 0, 'cs_4': 1, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 0, 'cs_9': 2}
Step: 454 Station Capacity Increased : {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 1, 'cs_14': 0, 'cs_15': 2, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 0, 'cs_20': 1, 'cs_21': 0, 'cs_22': 0, 'cs_23': 1, 'cs_24': 1, 'cs_25': 0, 'cs_26': 1, 'cs_27': 1, 'cs_3': 0, 'cs_4': 1, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 0, 'cs_9': 2}
Step: 474 Station Capacity Decreased: {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 1, 'cs_14': 0, 'cs_15': 2, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 0, 'cs_20': 1, 'cs_21': 0, 'cs_22': 0, 'cs_23': 0, 'cs_24': 1, 'cs_25': 0, 'cs_26': 1, 'cs_27': 1, 'cs_3': 0, 'cs_4': 1, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 0, 'cs_9': 2}
Step: 474 Station Capacity Increased : {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 1, 'cs_14': 0, 'cs_15': 2, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 0, 'cs_20': 1, 'cs_21': 0, 'cs_22': 0, 'cs_23': 0, 'cs_24': 1, 'cs_25': 0, 'cs_26': 2, 'cs_27': 1, 'cs_3': 0, 'cs_4': 1, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 0, 'cs_9': 2}
Step: 476 Station Capacity Decreased: {'cs_0': 0, 'cs_1': 1, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 1, 'cs_14': 0, 'cs_15': 2, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 0, 'cs_20': 1, 'cs_21': 0, 'cs_22': 0, 'cs_23': 0, 'cs_24': 1, 'cs_25': 0, 'cs_26': 2, 'cs_27': 1, 'cs_3': 0, 'cs_4': 1, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 0, 'cs_9': 2}
Step: 476 Station Capacity Increased : {'cs_0': 0, 'cs_1': 1, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 1, 'cs_14': 0, 'cs_15': 2, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 0, 'cs_20': 1, 'cs_21': 0, 'cs_22': 0, 'cs_23': 0, 'cs_24': 1, 'cs_25': 0, 'cs_26': 2, 'cs_27': 1, 'cs_3': 0, 'cs_4': 1, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 1, 'cs_9': 2}
Step: 478 Station Capacity Increased : {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 1, 'cs_14': 0, 'cs_15': 2, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 0, 'cs_20': 1, 'cs_21': 0, 'cs_22': 0, 'cs_23': 0, 'cs_24': 1, 'cs_25': 0, 'cs_26': 2, 'cs_27': 1, 'cs_3': 0, 'cs_4': 1, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 1, 'cs_9': 2}
Step: 480 Station Capacity Decreased: {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 1, 'cs_14': 0, 'cs_15': 2, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 0, 'cs_20': 1, 'cs_21': 0, 'cs_22': 0, 'cs_23': 0, 'cs_24': 1, 'cs_25': 0, 'cs_26': 2, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 1, 'cs_9': 2}
Step: 480 Station Capacity Increased : {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 2, 'cs_14': 0, 'cs_15': 2, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 0, 'cs_20': 1, 'cs_21': 0, 'cs_22': 0, 'cs_23': 0, 'cs_24': 1, 'cs_25': 0, 'cs_26': 2, 'cs_27': 0, 'cs_3': 0, 'cs_4': 1, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 1, 'cs_9': 2}
Step: 480 Station Capacity Decreased: {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 2, 'cs_14': 0, 'cs_15': 2, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 0, 'cs_20': 1, 'cs_21': 0, 'cs_22': 0, 'cs_23': 0, 'cs_24': 1, 'cs_25': 0, 'cs_26': 2, 'cs_27': 0, 'cs_3': 0, 'cs_4': 0, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 1, 'cs_9': 2}
Step: 480 Station Capacity Increased : {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 2, 'cs_14': 0, 'cs_15': 2, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 0, 'cs_20': 1, 'cs_21': 0, 'cs_22': 0, 'cs_23': 0, 'cs_24': 1, 'cs_25': 1, 'cs_26': 2, 'cs_27': 0, 'cs_3': 0, 'cs_4': 0, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 1, 'cs_9': 2}
Step: 482 Station Capacity Decreased: {'cs_0': 0, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 2, 'cs_14': 0, 'cs_15': 2, 'cs_16': 0, 'cs_17': 0, 'cs_18': 1, 'cs_19': 0, 'cs_2': 0, 'cs_20': 1, 'cs_21': 0, 'cs_22': 0, 'cs_23': 0, 'cs_24': 1, 'cs_25': 1, 'cs_26': 2, 'cs_27': 0, 'cs_3': 0, 'cs_4': 0, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 1, 'cs_9': 2}
Step: 482 Station Capacity Increased : {'cs_0': 1, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 2, 'cs_14': 0, 'cs_15': 2, 'cs_16': 0, 'cs_17': 0, 'cs_18': 1, 'cs_19': 0, 'cs_2': 0, 'cs_20': 1, 'cs_21': 0, 'cs_22': 0, 'cs_23': 0, 'cs_24': 1, 'cs_25': 1, 'cs_26': 2, 'cs_27': 0, 'cs_3': 0, 'cs_4': 0, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 1, 'cs_9': 2}
Step: 490 Station Capacity Decreased: {'cs_0': 1, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 2, 'cs_14': 0, 'cs_15': 2, 'cs_16': 0, 'cs_17': 0, 'cs_18': 1, 'cs_19': 0, 'cs_2': 0, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 0, 'cs_24': 1, 'cs_25': 1, 'cs_26': 2, 'cs_27': 0, 'cs_3': 0, 'cs_4': 0, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 1, 'cs_9': 2}
Step: 490 Station Capacity Increased : {'cs_0': 1, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 2, 'cs_14': 0, 'cs_15': 2, 'cs_16': 0, 'cs_17': 0, 'cs_18': 1, 'cs_19': 0, 'cs_2': 0, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 0, 'cs_24': 1, 'cs_25': 1, 'cs_26': 2, 'cs_27': 1, 'cs_3': 0, 'cs_4': 0, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 1, 'cs_9': 2}
Step: 498 Station Capacity Increased : {'cs_0': 2, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 2, 'cs_14': 0, 'cs_15': 2, 'cs_16': 0, 'cs_17': 0, 'cs_18': 1, 'cs_19': 0, 'cs_2': 0, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 0, 'cs_24': 1, 'cs_25': 1, 'cs_26': 2, 'cs_27': 1, 'cs_3': 0, 'cs_4': 0, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 1, 'cs_9': 2}
Step: 498 Station Capacity Decreased: {'cs_0': 2, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 2, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 0, 'cs_18': 1, 'cs_19': 0, 'cs_2': 0, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 0, 'cs_24': 1, 'cs_25': 1, 'cs_26': 2, 'cs_27': 1, 'cs_3': 0, 'cs_4': 0, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 1, 'cs_9': 2}
Step: 498 Station Capacity Increased : {'cs_0': 2, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 2, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 0, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 0, 'cs_24': 1, 'cs_25': 1, 'cs_26': 2, 'cs_27': 1, 'cs_3': 0, 'cs_4': 0, 'cs_5': 1, 'cs_6': 0, 'cs_7': 1, 'cs_8': 1, 'cs_9': 2}
Step: 508 Station Capacity Decreased: {'cs_0': 2, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 2, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 0, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 0, 'cs_24': 1, 'cs_25': 1, 'cs_26': 2, 'cs_27': 1, 'cs_3': 0, 'cs_4': 0, 'cs_5': 1, 'cs_6': 0, 'cs_7': 0, 'cs_8': 1, 'cs_9': 2}
Step: 508 Station Capacity Increased : {'cs_0': 2, 'cs_1': 2, 'cs_10': 0, 'cs_11': 2, 'cs_12': 1, 'cs_13': 2, 'cs_14': 0, 'cs_15': 1, 'cs_16': 0, 'cs_17': 0, 'cs_18': 2, 'cs_19': 0, 'cs_2': 0, 'cs_20': 0, 'cs_21': 0, 'cs_22': 0, 'cs_23': 0, 'cs_24': 1, 'cs_25': 1, 'cs_26': 2, 'cs_27': 1, 'cs_3': 0, 'cs_4': 0, 'cs_5': 1, 'cs_6': 1, 'cs_7': 0, 'cs_8': 1, 'cs_9': 2}
