Step,Station_ID,Capacity
112,cs_2,0
112,cs_20,0
112,cs_21,0
112,cs_22,0
112,cs_23,0
112,cs_24,0
112,cs_25,0
112,cs_26,0
112,cs_27,0
112,cs_3,0
112,cs_4,1
112,cs_5,0
112,cs_6,0
112,cs_7,0
112,cs_8,0
112,cs_9,0
114,cs_0,1
114,cs_1,0
114,cs_10,0
114,cs_11,0
114,cs_12,0
114,cs_13,0
114,cs_14,0
114,cs_15,0
114,cs_16,0
114,cs_17,0
114,cs_18,0
114,cs_19,0
114,cs_2,0
114,cs_20,0
114,cs_21,0
114,cs_22,0
114,cs_23,0
114,cs_24,0
114,cs_25,0
114,cs_26,0
114,cs_27,0
114,cs_3,0
114,cs_4,1
114,cs_5,0
114,cs_6,0
114,cs_7,0
114,cs_8,0
114,cs_9,0
116,cs_0,1
116,cs_1,0
116,cs_10,0
116,cs_11,0
116,cs_12,0
116,cs_13,0
116,cs_14,0
116,cs_15,0
116,cs_16,0
116,cs_17,0
116,cs_18,0
116,cs_19,0
116,cs_2,0
116,cs_20,0
116,cs_21,0
116,cs_22,0
116,cs_23,0
116,cs_24,0
116,cs_25,0
116,cs_26,0
116,cs_27,0
116,cs_3,0
116,cs_4,1
116,cs_5,0
116,cs_6,0
116,cs_7,0
116,cs_8,0
116,cs_9,0
118,cs_0,1
118,cs_1,0
118,cs_10,0
118,cs_11,0
118,cs_12,0
118,cs_13,0
118,cs_14,0
118,cs_15,0
118,cs_16,0
118,cs_17,0
118,cs_18,0
118,cs_19,0
118,cs_2,0
118,cs_20,0
118,cs_21,0
118,cs_22,0
118,cs_23,0
118,cs_24,0
118,cs_25,0
118,cs_26,0
118,cs_27,0
118,cs_3,0
118,cs_4,1
118,cs_5,0
118,cs_6,0
118,cs_7,0
118,cs_8,0
118,cs_9,0
120,cs_0,1
120,cs_1,0
120,cs_10,0
120,cs_11,0
120,cs_12,0
120,cs_13,0
120,cs_14,0
120,cs_15,0
120,cs_16,0
120,cs_17,0
120,cs_18,0
120,cs_19,0
120,cs_2,0
120,cs_20,0
120,cs_21,0
120,cs_22,0
120,cs_23,0
120,cs_24,0
120,cs_25,0
120,cs_26,0
120,cs_27,0
120,cs_3,0
120,cs_4,1
120,cs_5,0
120,cs_6,0
120,cs_7,0
120,cs_8,0
120,cs_9,0
122,cs_0,1
122,cs_1,0
122,cs_10,0
122,cs_11,1
122,cs_12,0
122,cs_13,0
122,cs_14,0
122,cs_15,0
122,cs_16,0
122,cs_17,0
122,cs_18,0
122,cs_19,0
122,cs_2,0
122,cs_20,0
122,cs_21,0
122,cs_22,0
122,cs_23,0
122,cs_24,0
122,cs_25,0
122,cs_26,0
122,cs_27,0
122,cs_3,0
122,cs_4,1
122,cs_5,0
122,cs_6,0
122,cs_7,0
122,cs_8,0
122,cs_9,0
124,cs_0,1
124,cs_1,0
124,cs_10,0
124,cs_11,1
124,cs_12,0
124,cs_13,0
124,cs_14,0
124,cs_15,0
124,cs_16,0
124,cs_17,0
124,cs_18,0
124,cs_19,0
124,cs_2,0
124,cs_20,0
124,cs_21,0
124,cs_22,0
124,cs_23,0
124,cs_24,0
124,cs_25,0
124,cs_26,0
124,cs_27,0
124,cs_3,0
124,cs_4,1
124,cs_5,0
124,cs_6,0
124,cs_7,0
124,cs_8,0
124,cs_9,0
126,cs_0,1
126,cs_1,0
126,cs_10,0
126,cs_11,1
126,cs_12,0
126,cs_13,0
126,cs_14,0
126,cs_15,0
126,cs_16,0
126,cs_17,0
126,cs_18,0
126,cs_19,0
126,cs_2,0
126,cs_20,0
126,cs_21,0
126,cs_22,0
126,cs_23,0
126,cs_24,0
126,cs_25,0
126,cs_26,0
126,cs_27,0
126,cs_3,0
126,cs_4,1
126,cs_5,0
126,cs_6,0
126,cs_7,0
126,cs_8,0
126,cs_9,0
128,cs_0,1
128,cs_1,0
128,cs_10,0
128,cs_11,1
128,cs_12,0
128,cs_13,0
128,cs_14,0
128,cs_15,0
128,cs_16,0
128,cs_17,0
128,cs_18,0
128,cs_19,0
128,cs_2,0
128,cs_20,0
128,cs_21,0
128,cs_22,0
128,cs_23,0
128,cs_24,0
128,cs_25,0
128,cs_26,0
128,cs_27,0
128,cs_3,0
128,cs_4,1
128,cs_5,0
128,cs_6,0
128,cs_7,0
128,cs_8,0
128,cs_9,0
130,cs_0,1
130,cs_1,0
130,cs_10,0
130,cs_11,1
130,cs_12,0
130,cs_13,0
130,cs_14,0
130,cs_15,0
130,cs_16,0
130,cs_17,0
130,cs_18,0
130,cs_19,0
130,cs_2,0
130,cs_20,0
130,cs_21,0
130,cs_22,0
130,cs_23,0
130,cs_24,0
130,cs_25,0
130,cs_26,0
130,cs_27,0
130,cs_3,0
130,cs_4,1
130,cs_5,0
130,cs_6,0
130,cs_7,0
130,cs_8,0
130,cs_9,0
132,cs_0,1
132,cs_1,0
132,cs_10,0
132,cs_11,1
132,cs_12,0
132,cs_13,0
132,cs_14,0
132,cs_15,0
132,cs_16,0
132,cs_17,0
132,cs_18,0
132,cs_19,0
132,cs_2,0
132,cs_20,0
132,cs_21,0
132,cs_22,0
132,cs_23,0
132,cs_24,0
132,cs_25,0
132,cs_26,0
132,cs_27,0
132,cs_3,0
132,cs_4,1
132,cs_5,0
132,cs_6,0
132,cs_7,0
132,cs_8,0
132,cs_9,0
134,cs_0,1
134,cs_1,0
134,cs_10,0
134,cs_11,1
134,cs_12,0
134,cs_13,0
134,cs_14,0
134,cs_15,0
134,cs_16,0
134,cs_17,0
134,cs_18,0
134,cs_19,0
134,cs_2,0
134,cs_20,0
134,cs_21,0
134,cs_22,0
134,cs_23,0
134,cs_24,0
134,cs_25,0
134,cs_26,0
134,cs_27,0
134,cs_3,0
134,cs_4,1
134,cs_5,0
134,cs_6,0
134,cs_7,0
134,cs_8,0
134,cs_9,0
136,cs_0,1
136,cs_1,0
136,cs_10,0
136,cs_11,1
136,cs_12,0
136,cs_13,0
136,cs_14,0
136,cs_15,0
136,cs_16,0
136,cs_17,0
136,cs_18,0
136,cs_19,0
136,cs_2,0
136,cs_20,0
136,cs_21,0
136,cs_22,0
136,cs_23,0
136,cs_24,0
136,cs_25,0
136,cs_26,0
136,cs_27,0
136,cs_3,0
136,cs_4,1
136,cs_5,0
136,cs_6,0
136,cs_7,0
136,cs_8,0
136,cs_9,0
138,cs_0,1
138,cs_1,0
138,cs_10,0
138,cs_11,1
138,cs_12,0
138,cs_13,0
138,cs_14,0
138,cs_15,0
138,cs_16,0
138,cs_17,0
138,cs_18,0
138,cs_19,0
138,cs_2,0
138,cs_20,0
138,cs_21,0
138,cs_22,0
138,cs_23,0
138,cs_24,0
138,cs_25,0
138,cs_26,0
138,cs_27,0
138,cs_3,0
138,cs_4,1
138,cs_5,0
138,cs_6,0
138,cs_7,0
138,cs_8,0
138,cs_9,0
140,cs_0,1
140,cs_1,0
140,cs_10,0
140,cs_11,1
140,cs_12,0
140,cs_13,0
140,cs_14,0
140,cs_15,0
140,cs_16,0
140,cs_17,0
140,cs_18,0
140,cs_19,0
140,cs_2,0
140,cs_20,0
140,cs_21,0
140,cs_22,0
140,cs_23,0
140,cs_24,0
140,cs_25,0
140,cs_26,0
140,cs_27,0
140,cs_3,0
140,cs_4,1
140,cs_5,0
140,cs_6,0
140,cs_7,0
140,cs_8,0
140,cs_9,0
142,cs_0,1
142,cs_1,0
142,cs_10,0
142,cs_11,1
142,cs_12,0
142,cs_13,0
142,cs_14,0
142,cs_15,0
142,cs_16,0
142,cs_17,0
142,cs_18,0
142,cs_19,0
142,cs_2,0
142,cs_20,0
142,cs_21,0
142,cs_22,0
142,cs_23,0
142,cs_24,0
142,cs_25,0
142,cs_26,0
142,cs_27,0
142,cs_3,0
142,cs_4,1
142,cs_5,0
142,cs_6,0
142,cs_7,0
142,cs_8,0
142,cs_9,0
144,cs_0,1
144,cs_1,0
144,cs_10,0
144,cs_11,1
144,cs_12,0
144,cs_13,0
144,cs_14,0
144,cs_15,0
144,cs_16,0
144,cs_17,0
144,cs_18,0
144,cs_19,0
144,cs_2,0
144,cs_20,0
144,cs_21,0
144,cs_22,0
144,cs_23,0
144,cs_24,0
144,cs_25,0
144,cs_26,0
144,cs_27,0
144,cs_3,0
144,cs_4,1
144,cs_5,0
144,cs_6,0
144,cs_7,0
144,cs_8,0
144,cs_9,0
146,cs_0,1
146,cs_1,0
146,cs_10,0
146,cs_11,1
146,cs_12,0
146,cs_13,0
146,cs_14,0
146,cs_15,0
146,cs_16,0
146,cs_17,0
146,cs_18,0
146,cs_19,0
146,cs_2,0
146,cs_20,0
146,cs_21,0
146,cs_22,0
146,cs_23,0
146,cs_24,0
146,cs_25,0
146,cs_26,0
146,cs_27,0
146,cs_3,0
146,cs_4,1
146,cs_5,0
146,cs_6,0
146,cs_7,0
146,cs_8,0
146,cs_9,0
148,cs_0,1
148,cs_1,0
148,cs_10,0
148,cs_11,1
148,cs_12,0
148,cs_13,0
148,cs_14,0
148,cs_15,0
148,cs_16,0
148,cs_17,0
148,cs_18,0
148,cs_19,0
148,cs_2,0
148,cs_20,0
148,cs_21,0
148,cs_22,0
148,cs_23,0
148,cs_24,0
148,cs_25,0
148,cs_26,0
148,cs_27,0
148,cs_3,0
148,cs_4,1
148,cs_5,0
148,cs_6,0
148,cs_7,0
148,cs_8,0
148,cs_9,0
150,cs_0,1
150,cs_1,0
150,cs_10,0
150,cs_11,1
150,cs_12,0
150,cs_13,0
150,cs_14,0
150,cs_15,0
150,cs_16,0
150,cs_17,0
150,cs_18,0
150,cs_19,0
150,cs_2,0
150,cs_20,0
150,cs_21,0
150,cs_22,0
150,cs_23,0
150,cs_24,0
150,cs_25,0
150,cs_26,0
150,cs_27,0
150,cs_3,0
150,cs_4,1
150,cs_5,0
150,cs_6,0
150,cs_7,0
150,cs_8,0
150,cs_9,0
152,cs_0,1
152,cs_1,0
152,cs_10,0
152,cs_11,1
152,cs_12,0
152,cs_13,0
152,cs_14,0
152,cs_15,0
152,cs_16,0
152,cs_17,0
152,cs_18,0
152,cs_19,0
152,cs_2,0
152,cs_20,0
152,cs_21,0
152,cs_22,0
152,cs_23,0
152,cs_24,0
152,cs_25,0
152,cs_26,0
152,cs_27,0
152,cs_3,0
152,cs_4,1
152,cs_5,0
152,cs_6,0
152,cs_7,0
152,cs_8,0
152,cs_9,0
154,cs_0,1
154,cs_1,0
154,cs_10,0
154,cs_11,1
154,cs_12,0
154,cs_13,0
154,cs_14,0
154,cs_15,0
154,cs_16,0
154,cs_17,0
154,cs_18,0
154,cs_19,0
154,cs_2,0
154,cs_20,0
154,cs_21,0
154,cs_22,0
154,cs_23,0
154,cs_24,0
154,cs_25,0
154,cs_26,0
154,cs_27,0
154,cs_3,0
154,cs_4,1
154,cs_5,0
154,cs_6,0
154,cs_7,0
154,cs_8,0
154,cs_9,0
156,cs_0,1
156,cs_1,0
156,cs_10,0
156,cs_11,1
156,cs_12,0
156,cs_13,0
156,cs_14,0
156,cs_15,0
156,cs_16,0
156,cs_17,0
156,cs_18,0
156,cs_19,0
156,cs_2,0
156,cs_20,0
156,cs_21,0
156,cs_22,0
156,cs_23,0
156,cs_24,0
156,cs_25,0
156,cs_26,0
156,cs_27,0
156,cs_3,0
156,cs_4,1
156,cs_5,0
156,cs_6,0
156,cs_7,0
156,cs_8,0
156,cs_9,0
158,cs_0,1
158,cs_1,0
158,cs_10,0
158,cs_11,1
158,cs_12,0
158,cs_13,0
158,cs_14,0
158,cs_15,0
158,cs_16,0
158,cs_17,0
158,cs_18,0
158,cs_19,0
158,cs_2,0
158,cs_20,0
158,cs_21,0
158,cs_22,0
158,cs_23,0
158,cs_24,0
158,cs_25,0
158,cs_26,1
158,cs_27,0
158,cs_3,0
158,cs_4,1
158,cs_5,0
158,cs_6,0
158,cs_7,0
158,cs_8,0
158,cs_9,0
160,cs_0,1
160,cs_1,0
160,cs_10,0
160,cs_11,1
160,cs_12,0
160,cs_13,0
160,cs_14,0
160,cs_15,0
160,cs_16,0
160,cs_17,0
160,cs_18,0
160,cs_19,0
160,cs_2,0
160,cs_20,0
160,cs_21,0
160,cs_22,0
160,cs_23,0
160,cs_24,0
160,cs_25,0
160,cs_26,1
160,cs_27,0
160,cs_3,0
160,cs_4,1
160,cs_5,0
160,cs_6,0
160,cs_7,0
160,cs_8,0
160,cs_9,0
162,cs_0,1
162,cs_1,0
162,cs_10,0
162,cs_11,1
162,cs_12,0
162,cs_13,0
162,cs_14,0
162,cs_15,0
162,cs_16,0
162,cs_17,0
162,cs_18,0
162,cs_19,0
162,cs_2,0
162,cs_20,0
162,cs_21,0
162,cs_22,0
162,cs_23,0
162,cs_24,0
162,cs_25,0
162,cs_26,1
162,cs_27,0
162,cs_3,0
162,cs_4,1
162,cs_5,0
162,cs_6,0
162,cs_7,0
162,cs_8,0
162,cs_9,0
164,cs_0,1
164,cs_1,0
164,cs_10,0
164,cs_11,1
164,cs_12,0
164,cs_13,0
164,cs_14,0
164,cs_15,0
164,cs_16,0
164,cs_17,0
164,cs_18,0
164,cs_19,0
164,cs_2,0
164,cs_20,0
164,cs_21,0
164,cs_22,0
164,cs_23,0
164,cs_24,0
164,cs_25,0
164,cs_26,1
164,cs_27,0
164,cs_3,0
164,cs_4,1
164,cs_5,0
164,cs_6,0
164,cs_7,0
164,cs_8,0
164,cs_9,0
166,cs_0,1
166,cs_1,0
166,cs_10,0
166,cs_11,1
166,cs_12,0
166,cs_13,0
166,cs_14,0
166,cs_15,0
166,cs_16,0
166,cs_17,0
166,cs_18,0
166,cs_19,0
166,cs_2,0
166,cs_20,0
166,cs_21,0
166,cs_22,0
166,cs_23,0
166,cs_24,0
166,cs_25,0
166,cs_26,1
166,cs_27,0
166,cs_3,0
166,cs_4,2
166,cs_5,0
166,cs_6,0
166,cs_7,0
166,cs_8,0
166,cs_9,0
168,cs_0,1
168,cs_1,0
168,cs_10,0
168,cs_11,1
168,cs_12,0
168,cs_13,0
168,cs_14,0
168,cs_15,0
168,cs_16,0
168,cs_17,0
168,cs_18,0
168,cs_19,0
168,cs_2,0
168,cs_20,0
168,cs_21,0
168,cs_22,0
168,cs_23,0
168,cs_24,0
168,cs_25,0
168,cs_26,1
168,cs_27,0
168,cs_3,0
168,cs_4,2
168,cs_5,0
168,cs_6,0
168,cs_7,0
168,cs_8,0
168,cs_9,0
170,cs_0,1
170,cs_1,0
170,cs_10,0
170,cs_11,1
170,cs_12,0
170,cs_13,0
170,cs_14,0
170,cs_15,0
170,cs_16,0
170,cs_17,0
170,cs_18,0
170,cs_19,0
170,cs_2,0
170,cs_20,0
170,cs_21,0
170,cs_22,0
170,cs_23,0
170,cs_24,0
170,cs_25,0
170,cs_26,1
170,cs_27,0
170,cs_3,0
170,cs_4,2
170,cs_5,0
170,cs_6,0
170,cs_7,0
170,cs_8,0
170,cs_9,0
172,cs_0,1
172,cs_1,0
172,cs_10,0
172,cs_11,1
172,cs_12,0
172,cs_13,0
172,cs_14,0
172,cs_15,0
172,cs_16,0
172,cs_17,0
172,cs_18,0
172,cs_19,0
172,cs_2,0
172,cs_20,0
172,cs_21,0
172,cs_22,0
172,cs_23,0
172,cs_24,0
172,cs_25,0
172,cs_26,1
172,cs_27,0
172,cs_3,0
172,cs_4,2
172,cs_5,0
172,cs_6,0
172,cs_7,0
172,cs_8,0
172,cs_9,0
174,cs_0,1
174,cs_1,0
174,cs_10,0
174,cs_11,1
174,cs_12,0
174,cs_13,0
174,cs_14,0
174,cs_15,0
174,cs_16,0
174,cs_17,0
174,cs_18,0
174,cs_19,0
174,cs_2,0
174,cs_20,0
174,cs_21,0
174,cs_22,0
174,cs_23,0
174,cs_24,0
174,cs_25,0
174,cs_26,1
174,cs_27,0
174,cs_3,0
174,cs_4,2
174,cs_5,0
174,cs_6,0
174,cs_7,0
174,cs_8,0
174,cs_9,0
176,cs_0,1
176,cs_1,0
176,cs_10,0
176,cs_11,2
176,cs_12,0
176,cs_13,0
176,cs_14,0
176,cs_15,0
176,cs_16,0
176,cs_17,0
176,cs_18,0
176,cs_19,0
176,cs_2,0
176,cs_20,0
176,cs_21,0
176,cs_22,0
176,cs_23,0
176,cs_24,0
176,cs_25,0
176,cs_26,1
176,cs_27,0
176,cs_3,0
176,cs_4,2
176,cs_5,0
176,cs_6,0
176,cs_7,0
176,cs_8,0
176,cs_9,0
178,cs_0,1
178,cs_1,0
178,cs_10,0
178,cs_11,2
178,cs_12,0
178,cs_13,0
178,cs_14,0
178,cs_15,0
178,cs_16,0
178,cs_17,0
178,cs_18,0
178,cs_19,0
178,cs_2,0
178,cs_20,0
178,cs_21,0
178,cs_22,0
178,cs_23,0
178,cs_24,0
178,cs_25,0
178,cs_26,1
178,cs_27,0
178,cs_3,0
178,cs_4,2
178,cs_5,0
178,cs_6,0
178,cs_7,0
178,cs_8,0
178,cs_9,0
180,cs_0,1
180,cs_1,0
180,cs_10,0
180,cs_11,2
180,cs_12,0
180,cs_13,0
180,cs_14,0
180,cs_15,0
180,cs_16,0
180,cs_17,0
180,cs_18,0
180,cs_19,0
180,cs_2,0
180,cs_20,0
180,cs_21,0
180,cs_22,0
180,cs_23,0
180,cs_24,0
180,cs_25,0
180,cs_26,1
180,cs_27,0
180,cs_3,0
180,cs_4,2
180,cs_5,0
180,cs_6,0
180,cs_7,0
180,cs_8,0
180,cs_9,0
182,cs_0,0
182,cs_1,0
182,cs_10,0
182,cs_11,2
182,cs_12,0
182,cs_13,0
182,cs_14,0
182,cs_15,0
182,cs_16,0
182,cs_17,0
182,cs_18,0
182,cs_19,0
182,cs_2,0
182,cs_20,0
182,cs_21,0
182,cs_22,0
182,cs_23,1
182,cs_24,0
182,cs_25,0
182,cs_26,1
182,cs_27,0
182,cs_3,0
182,cs_4,2
182,cs_5,0
182,cs_6,0
182,cs_7,0
182,cs_8,0
182,cs_9,0
184,cs_0,0
184,cs_1,0
184,cs_10,0
184,cs_11,2
184,cs_12,0
184,cs_13,0
184,cs_14,0
184,cs_15,0
184,cs_16,0
184,cs_17,0
184,cs_18,0
184,cs_19,0
184,cs_2,0
184,cs_20,0
184,cs_21,0
184,cs_22,0
184,cs_23,1
184,cs_24,0
184,cs_25,0
184,cs_26,1
184,cs_27,0
184,cs_3,0
184,cs_4,2
184,cs_5,0
184,cs_6,0
184,cs_7,0
184,cs_8,0
184,cs_9,0
186,cs_0,0
186,cs_1,0
186,cs_10,0
186,cs_11,2
186,cs_12,0
186,cs_13,0
186,cs_14,0
186,cs_15,0
186,cs_16,0
186,cs_17,0
186,cs_18,0
186,cs_19,0
186,cs_2,0
186,cs_20,0
186,cs_21,0
186,cs_22,0
186,cs_23,1
186,cs_24,0
186,cs_25,0
186,cs_26,1
186,cs_27,0
186,cs_3,0
186,cs_4,2
186,cs_5,0
186,cs_6,0
186,cs_7,0
186,cs_8,0
186,cs_9,0
188,cs_0,0
188,cs_1,0
188,cs_10,0
188,cs_11,2
188,cs_12,0
188,cs_13,0
188,cs_14,0
188,cs_15,0
188,cs_16,0
188,cs_17,0
188,cs_18,0
188,cs_19,0
188,cs_2,0
188,cs_20,0
188,cs_21,0
188,cs_22,0
188,cs_23,1
188,cs_24,0
188,cs_25,0
188,cs_26,1
188,cs_27,0
188,cs_3,0
188,cs_4,2
188,cs_5,0
188,cs_6,0
188,cs_7,0
188,cs_8,0
188,cs_9,0
190,cs_0,0
190,cs_1,0
190,cs_10,0
190,cs_11,2
190,cs_12,0
190,cs_13,0
190,cs_14,0
190,cs_15,0
190,cs_16,0
190,cs_17,0
190,cs_18,0
190,cs_19,0
190,cs_2,0
190,cs_20,0
190,cs_21,0
190,cs_22,0
190,cs_23,1
190,cs_24,0
190,cs_25,0
190,cs_26,1
190,cs_27,0
190,cs_3,0
190,cs_4,2
190,cs_5,0
190,cs_6,0
190,cs_7,0
190,cs_8,0
190,cs_9,0
192,cs_0,0
192,cs_1,0
192,cs_10,0
192,cs_11,2
192,cs_12,0
192,cs_13,0
192,cs_14,0
192,cs_15,0
192,cs_16,0
192,cs_17,0
192,cs_18,0
192,cs_19,0
192,cs_2,0
192,cs_20,0
192,cs_21,0
192,cs_22,0
192,cs_23,1
192,cs_24,0
192,cs_25,0
192,cs_26,1
192,cs_27,0
192,cs_3,0
192,cs_4,2
192,cs_5,0
192,cs_6,0
192,cs_7,0
192,cs_8,0
192,cs_9,0
194,cs_0,0
194,cs_1,0
194,cs_10,0
194,cs_11,2
194,cs_12,0
194,cs_13,0
194,cs_14,0
194,cs_15,0
194,cs_16,0
194,cs_17,0
194,cs_18,0
194,cs_19,0
194,cs_2,0
194,cs_20,0
194,cs_21,0
194,cs_22,0
194,cs_23,1
194,cs_24,0
194,cs_25,1
194,cs_26,2
194,cs_27,0
194,cs_3,0
194,cs_4,1
194,cs_5,0
194,cs_6,0
194,cs_7,0
194,cs_8,0
194,cs_9,0
196,cs_0,0
196,cs_1,0
196,cs_10,0
196,cs_11,2
196,cs_12,0
196,cs_13,0
196,cs_14,0
196,cs_15,0
196,cs_16,0
196,cs_17,0
196,cs_18,0
196,cs_19,0
196,cs_2,0
196,cs_20,0
196,cs_21,0
196,cs_22,0
196,cs_23,1
196,cs_24,0
196,cs_25,1
196,cs_26,2
196,cs_27,0
196,cs_3,0
196,cs_4,1
196,cs_5,0
196,cs_6,0
196,cs_7,0
196,cs_8,0
196,cs_9,0
198,cs_0,0
198,cs_1,0
198,cs_10,0
198,cs_11,2
198,cs_12,0
198,cs_13,0
198,cs_14,0
198,cs_15,0
198,cs_16,0
198,cs_17,0
198,cs_18,0
198,cs_19,0
198,cs_2,0
198,cs_20,0
198,cs_21,0
198,cs_22,0
198,cs_23,1
198,cs_24,0
198,cs_25,1
198,cs_26,2
198,cs_27,0
198,cs_3,0
198,cs_4,1
198,cs_5,0
198,cs_6,0
198,cs_7,0
198,cs_8,0
198,cs_9,0
200,cs_0,0
200,cs_1,0
200,cs_10,0
200,cs_11,2
200,cs_12,0
200,cs_13,0
200,cs_14,0
200,cs_15,0
200,cs_16,0
200,cs_17,0
200,cs_18,0
200,cs_19,0
200,cs_2,0
200,cs_20,0
200,cs_21,0
200,cs_22,0
200,cs_23,1
200,cs_24,0
200,cs_25,1
200,cs_26,2
200,cs_27,0
200,cs_3,0
200,cs_4,1
200,cs_5,0
200,cs_6,0
200,cs_7,0
200,cs_8,0
200,cs_9,0
202,cs_0,0
202,cs_1,0
202,cs_10,0
202,cs_11,2
202,cs_12,0
202,cs_13,0
202,cs_14,0
202,cs_15,0
202,cs_16,0
202,cs_17,0
202,cs_18,0
202,cs_19,0
202,cs_2,0
202,cs_20,0
202,cs_21,0
202,cs_22,0
202,cs_23,1
202,cs_24,0
202,cs_25,1
202,cs_26,2
202,cs_27,0
202,cs_3,0
202,cs_4,1
202,cs_5,0
202,cs_6,0
202,cs_7,0
202,cs_8,0
202,cs_9,0
204,cs_0,0
204,cs_1,0
204,cs_10,0
204,cs_11,2
204,cs_12,0
204,cs_13,0
204,cs_14,0
204,cs_15,0
204,cs_16,0
204,cs_17,0
204,cs_18,0
204,cs_19,0
204,cs_2,0
204,cs_20,0
204,cs_21,0
204,cs_22,0
204,cs_23,1
204,cs_24,0
204,cs_25,1
204,cs_26,2
204,cs_27,0
204,cs_3,0
204,cs_4,1
204,cs_5,0
204,cs_6,0
204,cs_7,0
204,cs_8,0
204,cs_9,0
206,cs_0,0
206,cs_1,0
206,cs_10,0
206,cs_11,2
206,cs_12,0
206,cs_13,0
206,cs_14,0
206,cs_15,0
206,cs_16,0
206,cs_17,0
206,cs_18,0
206,cs_19,0
206,cs_2,0
206,cs_20,0
206,cs_21,0
206,cs_22,0
206,cs_23,1
206,cs_24,0
206,cs_25,1
206,cs_26,2
206,cs_27,0
206,cs_3,0
206,cs_4,1
206,cs_5,0
206,cs_6,1
206,cs_7,0
206,cs_8,0
206,cs_9,0
208,cs_0,0
208,cs_1,0
208,cs_10,0
208,cs_11,2
208,cs_12,0
208,cs_13,0
208,cs_14,0
208,cs_15,0
208,cs_16,0
208,cs_17,0
208,cs_18,0
208,cs_19,0
208,cs_2,0
208,cs_20,0
208,cs_21,0
208,cs_22,0
208,cs_23,1
208,cs_24,0
208,cs_25,1
208,cs_26,2
208,cs_27,0
208,cs_3,0
208,cs_4,1
208,cs_5,0
208,cs_6,1
208,cs_7,0
208,cs_8,0
208,cs_9,0
210,cs_0,0
210,cs_1,0
210,cs_10,0
210,cs_11,2
210,cs_12,0
210,cs_13,0
210,cs_14,0
210,cs_15,0
210,cs_16,0
210,cs_17,0
210,cs_18,0
210,cs_19,0
210,cs_2,0
210,cs_20,0
210,cs_21,0
210,cs_22,0
210,cs_23,1
210,cs_24,0
210,cs_25,1
210,cs_26,2
210,cs_27,0
210,cs_3,0
210,cs_4,1
210,cs_5,0
210,cs_6,1
210,cs_7,0
210,cs_8,0
210,cs_9,0
212,cs_0,0
212,cs_1,0
212,cs_10,0
212,cs_11,2
212,cs_12,0
212,cs_13,0
212,cs_14,0
212,cs_15,0
212,cs_16,0
212,cs_17,0
212,cs_18,0
212,cs_19,0
212,cs_2,0
212,cs_20,0
212,cs_21,0
212,cs_22,0
212,cs_23,1
212,cs_24,0
212,cs_25,1
212,cs_26,2
212,cs_27,0
212,cs_3,0
212,cs_4,1
212,cs_5,0
212,cs_6,1
212,cs_7,0
212,cs_8,0
212,cs_9,0
214,cs_0,0
214,cs_1,0
214,cs_10,0
214,cs_11,2
214,cs_12,0
214,cs_13,0
214,cs_14,0
214,cs_15,0
214,cs_16,0
214,cs_17,0
214,cs_18,0
214,cs_19,0
214,cs_2,0
214,cs_20,0
214,cs_21,0
214,cs_22,0
214,cs_23,1
214,cs_24,0
214,cs_25,1
214,cs_26,2
214,cs_27,0
214,cs_3,0
214,cs_4,1
214,cs_5,0
214,cs_6,1
214,cs_7,0
214,cs_8,0
214,cs_9,0
216,cs_0,0
216,cs_1,0
216,cs_10,0
216,cs_11,2
216,cs_12,0
216,cs_13,0
216,cs_14,0
216,cs_15,0
216,cs_16,0
216,cs_17,0
216,cs_18,0
216,cs_19,0
216,cs_2,0
216,cs_20,0
216,cs_21,0
216,cs_22,0
216,cs_23,1
216,cs_24,0
216,cs_25,1
216,cs_26,2
216,cs_27,0
216,cs_3,0
216,cs_4,1
216,cs_5,0
216,cs_6,1
216,cs_7,0
216,cs_8,0
216,cs_9,0
218,cs_0,0
218,cs_1,0
218,cs_10,0
218,cs_11,2
218,cs_12,0
218,cs_13,0
218,cs_14,0
218,cs_15,0
218,cs_16,0
218,cs_17,0
218,cs_18,0
218,cs_19,0
218,cs_2,0
218,cs_20,0
218,cs_21,0
218,cs_22,0
218,cs_23,1
218,cs_24,0
218,cs_25,1
218,cs_26,2
218,cs_27,0
218,cs_3,0
218,cs_4,1
218,cs_5,0
218,cs_6,1
218,cs_7,0
218,cs_8,0
218,cs_9,0
220,cs_0,0
220,cs_1,0
220,cs_10,0
220,cs_11,2
220,cs_12,0
220,cs_13,0
220,cs_14,0
220,cs_15,0
220,cs_16,0
220,cs_17,0
220,cs_18,0
220,cs_19,0
220,cs_2,0
220,cs_20,0
220,cs_21,0
220,cs_22,0
220,cs_23,1
220,cs_24,0
220,cs_25,1
220,cs_26,2
220,cs_27,0
220,cs_3,0
220,cs_4,1
220,cs_5,0
220,cs_6,1
220,cs_7,0
220,cs_8,0
220,cs_9,0
222,cs_0,0
222,cs_1,0
222,cs_10,0
222,cs_11,2
222,cs_12,0
222,cs_13,0
222,cs_14,0
222,cs_15,0
222,cs_16,0
222,cs_17,0
222,cs_18,0
222,cs_19,0
222,cs_2,0
222,cs_20,0
222,cs_21,0
222,cs_22,0
222,cs_23,1
222,cs_24,0
222,cs_25,1
222,cs_26,2
222,cs_27,0
222,cs_3,0
222,cs_4,1
222,cs_5,0
222,cs_6,1
222,cs_7,0
